res_dc_27fpp_0.txt:# Elapsed: 613.104980
res_dc_27fpp_10.txt:# Elapsed: 196.468063
res_dc_27fpp_1.txt:# Elapsed: 674.583679
res_dc_27fpp_2.txt:# Elapsed: 411.196625
res_dc_27fpp_3.txt:# Elapsed: 295.551300
res_dc_27fpp_4.txt:# Elapsed: 242.879135
res_dc_27fpp_5.txt:# Elapsed: 219.058426
res_dc_27fpp_6.txt:# Elapsed: 203.598282
res_dc_27fpp_7.txt:# Elapsed: 197.684875
res_dc_27fpp_8.txt:# Elapsed: 191.774948
res_dc_27fpp_9.txt:# Elapsed: 200.524429
res_dc_27fpp_ls_0.txt:# Elapsed: 831.053589
res_dc_27fpp_ls_10.txt:# Elapsed: 227.323013
res_dc_27fpp_ls_1.txt:# Elapsed: 893.517090
res_dc_27fpp_ls_2.txt:# Elapsed: 528.038208
res_dc_27fpp_ls_3.txt:# Elapsed: 377.991119
res_dc_27fpp_ls_4.txt:# Elapsed: 308.576294
res_dc_27fpp_ls_5.txt:# Elapsed: 276.308655
res_dc_27fpp_ls_6.txt:# Elapsed: 253.988358
res_dc_27fpp_ls_7.txt:# Elapsed: 238.920670
res_dc_27fpp_ls_8.txt:# Elapsed: 227.728195
res_dc_27fpp_ls_9.txt:# Elapsed: 237.013504
res_dc_euclid_0.txt:# Elapsed: 28.765614
res_dc_euclid_10.txt:# Elapsed: 13.729857
res_dc_euclid_1.txt:# Elapsed: 32.878040
res_dc_euclid_2.txt:# Elapsed: 20.834747
res_dc_euclid_3.txt:# Elapsed: 16.661636
res_dc_euclid_4.txt:# Elapsed: 13.605268
res_dc_euclid_5.txt:# Elapsed: 12.713031
res_dc_euclid_6.txt:# Elapsed: 12.005708
res_dc_euclid_7.txt:# Elapsed: 12.612071
res_dc_euclid_8.txt:# Elapsed: 13.118842
res_dc_euclid_9.txt:# Elapsed: 13.120480
res_dc_euclid_ls_0.txt:# Elapsed: 51.437443
res_dc_euclid_ls_10.txt:# Elapsed: 16.997032
res_dc_euclid_ls_1.txt:# Elapsed: 54.446232
res_dc_euclid_ls_2.txt:# Elapsed: 33.352222
res_dc_euclid_ls_3.txt:# Elapsed: 25.014994
res_dc_euclid_ls_4.txt:# Elapsed: 19.732130
res_dc_euclid_ls_5.txt:# Elapsed: 17.063826
res_dc_euclid_ls_6.txt:# Elapsed: 16.074484
res_dc_euclid_ls_7.txt:# Elapsed: 17.405373
res_dc_euclid_ls_8.txt:# Elapsed: 16.655872
res_dc_euclid_ls_9.txt:# Elapsed: 16.063301
res_dc_gapa_0.txt:# Elapsed: 127.447899
res_dc_gapa_10.txt:# Elapsed: 45.011917
res_dc_gapa_1.txt:# Elapsed: 145.939621
res_dc_gapa_2.txt:# Elapsed: 91.999748
res_dc_gapa_3.txt:# Elapsed: 69.610901
res_dc_gapa_4.txt:# Elapsed: 56.421829
res_dc_gapa_5.txt:# Elapsed: 50.443752
res_dc_gapa_6.txt:# Elapsed: 45.867878
res_dc_gapa_7.txt:# Elapsed: 45.324005
res_dc_gapa_8.txt:# Elapsed: 43.553722
res_dc_gapa_9.txt:# Elapsed: 44.362072
res_dc_gapa_ls_0.txt:# Elapsed: 159.104477
res_dc_gapa_ls_10.txt:# Elapsed: 49.593552
res_dc_gapa_ls_1.txt:# Elapsed: 177.188675
res_dc_gapa_ls_2.txt:# Elapsed: 109.999718
res_dc_gapa_ls_3.txt:# Elapsed: 81.943275
res_dc_gapa_ls_4.txt:# Elapsed: 67.086754
res_dc_gapa_ls_5.txt:# Elapsed: 58.682655
res_dc_gapa_ls_6.txt:# Elapsed: 53.141834
res_dc_gapa_ls_7.txt:# Elapsed: 51.641567
res_dc_gapa_ls_8.txt:# Elapsed: 49.177864
res_dc_gapa_ls_9.txt:# Elapsed: 49.773876
res_dc_ms1_0.txt:# Elapsed: 101.098083
res_dc_ms1_10.txt:# Elapsed: 73.161659
res_dc_ms1_1.txt:# Elapsed: 116.211555
res_dc_ms1_2.txt:# Elapsed: 75.925079
res_dc_ms1_3.txt:# Elapsed: 75.286537
res_dc_ms1_4.txt:# Elapsed: 65.573196
res_dc_ms1_5.txt:# Elapsed: 62.658703
res_dc_ms1_6.txt:# Elapsed: 59.992996
res_dc_ms1_7.txt:# Elapsed: 64.184525
res_dc_ms1_8.txt:# Elapsed: 65.637245
res_dc_ms1_9.txt:# Elapsed: 68.062424
res_dc_ms1_ls_0.txt:# Elapsed: 255.094437
res_dc_ms1_ls_10.txt:# Elapsed: 93.900452
res_dc_ms1_ls_1.txt:# Elapsed: 272.583954
res_dc_ms1_ls_2.txt:# Elapsed: 161.012955
res_dc_ms1_ls_3.txt:# Elapsed: 135.754105
res_dc_ms1_ls_4.txt:# Elapsed: 111.701134
res_dc_ms1_ls_5.txt:# Elapsed: 101.383369
res_dc_ms1_ls_6.txt:# Elapsed: 93.671989
res_dc_ms1_ls_7.txt:# Elapsed: 92.451836
res_dc_ms1_ls_8.txt:# Elapsed: 91.808067
res_dc_ms1_ls_9.txt:# Elapsed: 91.149406

